
3862.96	5121.57	3863.33	5122.11	3862.76	5116.82	3862.14	5118.96	
3862.96	5121.57	3863.33	5122.11	3862.76	5116.82	3862.14	5118.96	
3862.96	5121.57	3863.33	5122.11	3862.76	5116.82	3862.14	5118.96	
3862.96	5121.57	3863.33	5122.11	3862.76	5116.82	3862.14	5118.96	
3862.96	5121.57	3863.33	5122.11	3862.76	5116.82	3862.14	5118.96	
3862.96	5121.57	3863.33	5122.11	3862.76	5116.82	3862.14	5118.96	
3862.96	5121.57	3863.33	5122.11	3862.76	5116.82	3862.14	5118.96	
3862.96	5121.57	3863.33	5122.11	3862.76	5116.82	3862.14	5118.96	
3862.96	5121.57	3863.33	5122.11	3862.76	5116.82	3862.14	5118.96	
3862.96	5121.57	3863.33	5122.11	3862.76	5116.82	3862.14	5118.96	
3862.96	5121.57	3863.33	5122.11	3862.76	5116.82	3862.14	5118.96	
3863.43	5121.26	3862.59	5123.34	3863.28	5117.01	3863.05	5117.85	
4247.88	4864.49	4140.35	5594.78	4312.53	4784.14	3764.1	4755.12	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
3324.6	1507.28	1538.94	6474.57	3612.9	1686.32	5413.44	8367.45	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
8786.86	3399.97	6206.57	3010.56	4373.14	2310.37	1835.28	8711.33	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
4755.81	221.764	6372.96	1270.57	8483.26	8407.15	1030.25	7722.99	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
1900.88	4186.08	7523.67	6626.31	3756.68	6145.77	8898.66	236.337	
3220.14	6749.79	5415.48	1544.43	1666.15	4507.44	227.728	6421.95	
4729.2	6600.69	7692.52	3212.46	5007.84	8722.77	935.444	6650.27	
6145.47	1519.42	2730.99	5673.16	3645.44	7770.58	3453.73	5545.74	
2007.87	991.701	2181.82	5757.32	7103.41	1086.68	5992.53	360.182	
7818.32	1422.02	1892.27	9484.5	5915.45	2124.56	5906.45	660.19	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
3862.96	5121.57	3863.33	5122.11	3862.76	5116.82	3862.14	5118.96	
3862.96	5121.57	3863.33	5122.11	3862.76	5116.82	3862.14	5118.96	
3862.96	5121.57	3863.33	5122.11	3862.76	5116.82	3862.14	5118.96	
3862.96	5121.57	3863.33	5122.11	3862.76	5116.82	3862.14	5118.96	
3862.96	5121.57	3863.33	5122.11	3862.76	5116.82	3862.14	5118.96	
3862.96	5121.57	3863.33	5122.11	3862.76	5116.82	3862.14	5118.96	
3862.96	5121.57	3863.33	5122.11	3862.76	5116.82	3862.14	5118.96	
3862.96	5121.57	3863.33	5122.11	3862.76	5116.82	3862.14	5118.96	
3862.96	5121.57	3863.33	5122.11	3862.76	5116.82	3862.14	5118.96	
3862.96	5121.57	3863.33	5122.11	3862.76	5116.82	3862.14	5118.96	
3862.96	5121.57	3863.33	5122.11	3862.76	5116.82	3862.14	5118.96	
3862.96	5121.57	3863.33	5122.11	3862.76	5116.82	3862.14	5118.96	
3862.96	5121.57	3863.33	5122.11	3862.76	5116.82	3862.14	5118.96	
1.69913e+09	8.02914e+10	3.71404e+10	4.82123e+10	2.62676e+10	1.16041e+10	-6.38943e+09	6.95861e+10	
2.13463e+19	2.23325e+19	2.52891e+19	2.02462e+17	1.577e+19	1.51662e+19	1.52078e+19	7.67934e+16	
7.92407e+20	3.10311e+21	1.11079e+22	6.93851e+21	7.89885e+20	-1.31205e+21	8.75497e+21	-1.20039e+21	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
8.38559e+22	5.86445e+21	8.34191e+22	1.32423e+22	4.21853e+22	9.07611e+22	-3.79518e+21	1.54213e+22	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
1.46235e+22	3.74919e+22	6.52709e+22	7.17686e+22	4.00037e+22	7.60844e+22	-7.90477e+21	1.92965e+22	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
9.48133e+21	4.54272e+22	1.03605e+23	7.5567e+22	5.38673e+22	4.86275e+22	5.57211e+21	8.48269e+22	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
1.43788e+22	6.25442e+22	7.06196e+21	9.19411e+22	-7.93317e+21	6.30599e+22	-1.61876e+22	-5.94324e+21	
7.48379e+22	8.68897e+22	8.795e+22	9.21483e+20	4.03237e+22	-1.62143e+22	8.53725e+22	6.47732e+22	
5.70115e+22	7.92552e+22	3.47547e+22	-1.52211e+21	2.78105e+22	5.64108e+22	1.05516e+23	3.31669e+22	
5.0944e+22	5.26887e+22	1.02321e+23	1.60019e+22	1.83e+22	8.34913e+22	9.77881e+22	4.74049e+22	
4.78398e+22	-3.87381e+21	3.40026e+22	5.44684e+22	8.60463e+22	3.3899e+22	7.02524e+22	4.88897e+22	
2.18667e+22	4.89642e+22	7.07041e+22	7.67522e+22	5.96403e+22	4.56822e+22	3.65321e+22	4.62705e+21	
3862.96	5121.57	3863.33	5122.11	3862.76	5116.82	3862.14	5118.96	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
3862.96	5121.57	3863.33	5122.11	3862.76	5116.82	3862.14	5118.96	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
3862.96	5121.57	3863.33	5122.11	3862.76	5116.82	3862.14	5118.96	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
3862.96	5121.57	3863.33	5122.11	3862.76	5116.82	3862.14	5118.96	
3862.96	5121.57	3863.33	5122.11	3862.76	5116.82	3862.14	5118.96	
3862.96	5121.57	3863.33	5122.11	3862.76	5116.82	3862.14	5118.96	
3862.96	5121.57	3863.33	5122.11	3862.76	5116.82	3862.14	5118.96	
3862.96	5121.57	3863.33	5122.11	3862.76	5116.82	3862.14	5118.96	
3862.96	5121.57	3863.33	5122.11	3862.76	5116.82	3862.14	5118.96	
3862.96	5121.57	3863.33	5122.11	3862.76	5116.82	3862.14	5118.96	
3862.96	5121.57	3863.33	5122.11	3862.76	5116.82	3862.14	5118.96	
3862.96	5121.57	3863.33	5122.11	3862.76	5116.82	3862.14	5118.96	
3862.96	5121.57	3863.34	5122.11	3862.76	5116.82	3862.14	5118.96	
5.64559e+20	1.03858e+22	1.07948e+23	1.00234e+23	1.04964e+23	2.67753e+22	3.63486e+22	-1.82771e+22	
2.17507e+31	-4.98346e+30	2.77642e+31	3.79598e+31	3.56959e+31	3.22505e+28	-4.27368e+29	1.85131e+31	
6.3323e+33	6.68784e+33	1.57296e+34	7.81506e+33	1.09797e+34	1.42808e+34	-1.12991e+33	1.25307e+34	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
9.10453e+34	1.35377e+35	3.34008e+34	5.3769e+34	3.09356e+34	9.48084e+34	6.39115e+34	1.2357e+35	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
9.36313e+34	1.3426e+35	1.14408e+35	1.46341e+35	9.31687e+34	2.6747e+34	1.29883e+35	5.63403e+34	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
5.54124e+34	3.70589e+34	6.20855e+34	-1.80996e+34	-1.70527e+34	-2.4747e+34	4.6315e+34	1.08052e+35	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
3.13217e+34	2.05596e+34	-9.54526e+33	1.54319e+35	9.27524e+34	1.55995e+35	-1.20995e+34	-1.07096e+34	
3.11466e+34	3.71674e+34	9.09479e+34	-6.50953e+33	8.26411e+34	4.75314e+34	8.3526e+34	1.60881e+35	
1.26986e+35	-2.17253e+34	-1.82458e+34	1.32141e+35	-5.46201e+33	5.25987e+34	8.04381e+34	-1.18109e+34	
9.79765e+34	1.98449e+34	1.14515e+35	1.88507e+33	1.38932e+35	1.34658e+35	2.44499e+34	1.56437e+33	
6.11272e+33	4.11975e+34	-5.09461e+33	1.21073e+35	4.48389e+34	7.3023e+33	1.43173e+35	9.88133e+34	
8.68651e+34	6.78489e+34	1.24906e+35	-1.91562e+33	1.55326e+35	3.90657e+34	-7.89518e+32	1.12574e+35	
